variant,V,lambda,lambda_over_V,C0,Delta,v_exit,L_catch,w_catch_L,L_beta,L_q,w_release,N,t_min,t_max,X_min,X_max,coord_time,proper_time,min_dtaudt,timelike_fail_points,max_worldline_norm,max_abs_v_rel,min_1_minus_vrel2,gtt_positive_points,max_gtt,max_theta_product,min_rho_world,max_neg_nec_sum,max_abs_tidal_radial_pass,max_abs_tidal_angular_pass,max_abs_tidal_pass,max_abs_j_l_adm,max_abs_pressure_adm,I_neg_rho_world_dtau,I_neg_nec_sum_dtau,I_abs_tidal_dtau,I_abs_flux_dtau,I_abs_pressure_dtau,peak_tide_t,peak_tide_X,peak_flux_t,peak_flux_X,peak_E,peak_q,peak_W,score
U_coupled_shift,5.0,6.0,1.2,100.0,0.1,0.8,0.44999999999999996,0.25,1.1,1.45,0.3,161,-0.08054322488096119,3.2114618815426725,-0.4000000000000001,2.9499999999999997,3.2920051064236335,307.6355440717157,0.5999999998989367,0,-0.359999999878724,0.8000000001066137,0.3599999998294181,0,-1.0,-1.822620531277144e-08,-6337.591328834082,4879.3475543402565,2315.687012833278,1988.3592614809506,2315.687012833278,170.88969010040955,4605.918947969292,310.99409008494587,103.97548684121975,266.72759282971356,40.002009747605015,602.9607856250979,0.49555766874317464,0.7772766202995336,0.4749826368280269,0.7608165826828186,0.8958078548292494,0.9888469055220477,0.034465748024561094,2321.285807272815
U_coupled_shift,5.0,6.0,1.2,100.0,0.1,0.8,0.65,0.4,1.1,1.45,0.3,161,-0.08110712287344693,2.997011311945565,-0.4000000000000001,2.9499999999999993,3.078118434819012,190.33686042399523,0.5545103889392147,0,-0.3074817714415191,0.8430628131329798,0.2892450931123064,0,-1.0,-3.7295472781437103e-08,-8362.564648008081,4985.4793825577,2449.3751690661993,1970.8771005686938,2449.3751690661993,249.03064598454927,4514.818498324736,270.1791570731475,89.81759115791314,239.99862970361167,39.536074675232314,504.419566311649,0.2844194412613107,0.7764255326664703,0.2651812010436919,0.7589085585112487,0.896336248330339,0.9889093082210305,0.03816483227658596,2454.2614093708476
U_coupled_shift,5.0,6.0,1.2,100.0,0.1,0.5,0.65,0.4,1.1,1.45,0.3,161,-0.08118656581517333,4.716305106192397,-0.40000000000000013,2.95,4.79749167200757,220.8658194467495,0.8658043907420456,0,-0.7496172430282049,0.5013372598957632,0.7486609518402081,0,-1.0,-3.113744547511545e-07,-4511.952883888628,5026.796784397883,2594.6132847472577,1755.4496957509755,2594.6132847472577,123.53785175189003,4798.685464065091,512.0123440997872,228.95812393490425,425.7416286197491,42.578032786768254,1005.7276352581276,0.36857827843553637,0.7756748598075156,0.3385939554854891,0.7601687279757918,0.8968003315657761,0.9889640617787776,0.04173760768899232,2606.486971271871
U_coupled_shift,5.0,6.0,1.2,100.0,0.1,0.8,0.44999999999999996,0.15,1.1,1.45,0.3,161,-0.08003104315749976,3.2148050397954036,-0.4,2.9499999999999993,3.2948360829529033,309.244537757507,0.5999999999999999,0,-0.3599999999999999,0.8,0.3599999999999999,0,-1.0,-2.923273903113933e-08,-6668.365968601364,5035.4309312311225,2627.2933875784647,1751.467963983195,2627.2933875784647,211.9805136914199,4877.048739470863,316.0489227005213,118.57046412798938,282.01948424223764,42.374638272716794,629.6569375020628,0.4965652713592583,0.775408185250977,0.4759725458408026,0.758934004835898,0.8969647528394236,0.9889834484217668,0.043081345606760246,2633.6456571675913
U_coupled_shift,5.0,6.0,1.2,100.0,0.1,0.8,0.65,0.25,1.1,1.45,0.3,161,-0.08011082868240121,3.0042779407368574,-0.4000000000000001,2.9499999999999997,3.0843887694192587,186.8691441921431,0.5996054925407213,0,-0.35952674668500095,0.8005507355774987,0.3591185197663258,0,-1.0,5.09385442891022e-07,-6799.382842710262,5037.12413159305,2642.7903790497794,1872.7812722005904,2642.7903790497794,204.5541313437398,4911.4000487963085,303.811097230147,113.63264047669512,270.0892999395608,41.81712184692859,600.7723262363218,0.28616033768613575,0.7753026883997575,0.2668829078772654,0.7596450575112906,0.8970297341073495,0.9889911085066848,0.04362412484390138,2648.8901822920834
U_coupled_shift,5.0,6.0,1.2,100.0,0.3,0.5,0.44999999999999996,0.4,1.1,1.45,0.3,161,-0.0831357460398599,5.05392563878997,-0.40000000000000013,2.949999999999998,5.137061384829829,369.35697642962293,0.8660254037844386,0,-0.75,0.5,0.75,0,-1.0,-3.4700279520682326e-07,-612.3560555563229,593.1186551493334,374.2165546688631,213.06111169370212,374.2165546688631,14.801743979467465,771.9291295085292,180.28786487166877,79.93332615006732,162.3523830781547,15.675044814694994,373.22813122175137,0.7837433626501737,0.8149088566450446,0.6874234616846147,0.7667488527214307,0.8699602810387692,0.985711954328064,0.06246163271893873,378.36997142451344
U_coupled_shift,5.0,6.0,1.2,100.0,0.3,0.5,0.65,0.15,1.1,1.45,0.3,161,-0.08000231371134517,4.729976750647532,-0.4000000000000001,2.9499999999999997,4.809979064358878,183.30778333810397,0.8660254037844386,0,-0.75,0.5,0.75,0,-1.0,-3.9307370685601537e-07,-609.5137073130244,595.5410576025289,380.12045308404515,219.01688411838546,380.12045308404515,15.94085857184119,779.243204928711,180.28363553673606,81.074473025352,162.28871532758737,15.71913640419006,372.91334204890745,0.4310579618767856,0.8005406054849736,0.37093322357229963,0.7704782293244512,0.8804181576342154,0.9870001105359697,0.11009801684259019,384.3313680993547
U_coupled_shift,5.0,6.0,1.2,100.0,0.3,0.5,0.65,0.25,1.1,1.45,0.3,161,-0.08011874661159596,4.728762184120326,-0.3999999999999999,2.95,4.808880930731922,186.83706017536122,0.8660254037844386,0,-0.75,0.5,0.75,0,-1.0,-3.8770854511828777e-07,-607.2259745177385,592.254239353203,381.9648935026475,219.60180960342956,381.9648935026475,16.033232728744913,780.6864732211019,180.1372549760321,81.26504037894858,161.4436669037321,15.72702895118524,371.0564527036741,0.4308248522786708,0.8010306652914415,0.37071384064452173,0.7709684235100354,0.8800737666541136,0.9869581244067077,0.10806406656403872,386.1854158111068
U_coupled_shift,5.0,6.0,1.2,100.0,0.3,0.3,0.65,0.4,1.1,1.45,0.3,161,-0.08123955435657701,7.772827407075658,-0.4000000000000001,2.9499999999999993,7.854066961432235,223.60272982905627,0.9539392014169457,0,-0.91,0.3,0.91,0,-1.0,-1.1138295666178872e-06,-568.2802788678189,602.747228647677,379.4835397450796,211.71804403410027,379.4835397450796,9.576723518705407,779.8139884637161,310.7976932694328,145.26213291215387,273.0954619063148,15.864982031833533,633.1289311425157,0.6059913047687435,0.7999478924386211,0.5078154677508405,0.7704815567464515,0.8808335462180366,0.9870507133415845,0.1126010631783107,386.90529621100563
U_coupled_shift,5.0,6.0,1.2,100.0,0.3,0.8,0.65,0.4,1.1,1.45,0.3,161,-0.08110712287344693,2.997011311945565,-0.4000000000000001,2.9499999999999993,3.078118434819012,172.92201320923903,0.5999268318499058,0,-0.3599122035734651,0.8002088460829794,0.3596658026505466,0,-1.0,-3.749841176502851e-08,-849.9595761256771,617.8832270537346,385.2319147815391,220.03837043445586,385.2319147815391,27.79246387621669,755.2291298320512,94.2217977930945,36.37443737017328,85.39451071796094,15.057054733757216,183.69575419852526,0.32289592169654835,0.8093611245164237,0.2844194412613107,0.7764255326664703,0.8740874162929426,0.9862235961425525,0.07810253715380228,387.2012071973853
U_coupled_shift,10.0,12.0,1.2,100.0,0.1,0.5,0.44999999999999996,0.25,1.1,1.45,0.3,161,-0.0403072175072539,5.0385976904105565,-0.4000000000000001,2.9499999999999993,5.078904907917811,753.0348510004574,0.8660254037844386,0,-0.75,0.5,0.75,0,-1.0,-8.521106092640984e-07,-4418.513363189965,4819.573240520131,2975.5100017240543,1856.6261234623666,2975.5100017240543,126.43509965189091,5246.851753426381,621.7681663361893,238.69672121484425,664.7079418480845,48.73070943749241,1474.7604518953838,0.6897853630059314,0.7755938362976901,0.6580422073314451,0.7597222584604475,0.8968503120858106,0.988969955571576,0.04214162706699509,2987.9321448791716
U_coupled_shift,10.0,12.0,1.2,100.0,0.1,0.8,0.65,0.25,1.1,1.45,0.3,161,-0.04006069298423702,2.9392091731879875,-0.4000000000000001,2.9499999999999993,2.9792698661722246,241.47366718307177,0.5999999999999952,0,-0.3599999999999942,0.8000000000000123,0.35999999999998034,0,-1.0,-7.248365728680242e-08,-6277.446972375541,4808.276786060956,3053.884489567581,2072.2131965683393,3053.884489567581,194.01944419114326,5410.771333223509,368.95901753475187,115.56478944141173,393.3473429789524,48.126279585187184,866.390062784729,0.2206254203058326,0.7751325471721899,0.20200498364225622,0.7602346500969692,0.8971344569428966,0.9890034512989547,0.044513111515980475,3060.1439918355036
U_coupled_shift,10.0,12.0,1.2,100.0,0.1,0.8,0.65,0.15,1.1,1.45,0.3,161,-0.04000118256359608,2.939985146247035,-0.4000000000000001,2.95,2.979986328810631,241.8868975693631,0.5999999999999999,0,-0.3599999999999999,0.8,0.3599999999999999,0,-1.0,-6.716642463731427e-08,-6312.273013034786,4768.215944604724,3153.0771068113595,1996.4442664767244,3153.0771068113595,202.46493362299196,5610.589907523671,368.8124442995688,119.04337126332616,390.6047324895272,48.58641281920202,872.897029323741,0.22074762120733415,0.7746099799021494,0.20212270665226767,0.7597100475323583,0.8974555105279027,0.9890412751278411,0.04735140189285891,3159.515139502718
U_coupled_shift,10.0,12.0,1.2,100.0,0.1,0.5,0.65,0.25,1.1,1.45,0.3,161,-0.040062672523989595,4.66369341657145,-0.4,2.9499999999999997,4.703756089095439,311.71963740054343,0.8660254037844386,0,-0.75,0.5,0.75,0,-1.0,-1.3091826791061477e-06,-4653.247659737901,4754.5308561348975,3184.53245730569,1869.1358165597787,3184.53245730569,125.6190197052065,5664.329320677882,626.2651516029579,242.45821893929312,669.6031406762197,49.85401093875691,1483.0774745605038,0.3127190341581683,0.7745128084995959,0.2833205586013218,0.7598135679289003,0.8975151125023717,0.9890482942705429,0.04789759775905167,3197.1539083620423
U_coupled_shift,10.0,12.0,1.2,100.0,0.1,0.3,0.44999999999999996,0.25,1.1,1.45,0.3,161,-0.04031369206011645,8.367438174909175,-0.39999999999999997,2.949999999999994,8.407751866969292,1187.1990006641731,0.9539392014169457,0,-0.91,0.3,0.91,0,-1.0,-2.3457610505500153e-06,-4266.344409539223,4751.076812634024,3193.5158381903047,1657.6146044270993,3193.5158381903047,79.27614031200422,5678.375868171339,1070.9552339099216,449.3742971286492,1118.6393276225017,50.86350243527525,2558.0925178031957,1.1157521896481613,0.7744942044216931,1.063203740479603,0.7587296696711257,0.8975265201757268,0.9890496376225002,0.04800284279428679,3216.49318807109
U_coupled_shift,10.0,12.0,1.2,100.0,0.3,0.8,0.44999999999999996,0.4,1.1,1.45,0.3,161,-0.04160313658029363,3.146952491449147,-0.39999999999999997,2.9499999999999997,3.1885556280294405,426.38662511262413,0.5999999999999999,0,-0.3599999999999999,0.8,0.3599999999999999,0,-1.0,-2.862656715888912e-08,-743.7200390812488,584.3242930336719,436.62540773042,248.89397052436692,436.62540773042,21.84129728276382,853.8017755282308,124.2839977513097,35.929254109488674,136.55253238327964,17.00063831342174,303.38493655376607,0.47653715297449045,0.8136677291419111,0.4366802076241224,0.7817821723650822,0.870893472424054,0.9858280199628378,0.06569349579914746,438.59187681902864
U_coupled_shift,10.0,12.0,1.2,100.0,0.3,0.8,0.44999999999999996,0.15,1.1,1.45,0.3,161,-0.040016999840585196,3.169786472156871,-0.39999999999999997,2.9499999999999997,3.209803471997456,451.2948982170561,0.5999999999999999,0,-0.3599999999999999,0.8,0.3599999999999999,0,-1.0,-2.1585823036145137e-10,-754.5237684193492,573.9485096222196,444.86911182864014,255.41707375294698,444.86911182864014,21.802704193829832,862.7041461344334,124.35735835772758,36.50223610372258,136.82070952117547,17.053295784941668,304.0331486171626,0.4815760643590014,0.7994316737617044,0.4414535209590332,0.7673336390417298,0.8811943084494993,0.9870946270383323,0.11481986134024963,446.86475659167564
U_coupled_shift,10.0,12.0,1.2,100.0,0.3,0.8,0.65,0.4,1.1,1.45,0.3,161,-0.04060652871515953,2.9312504845118097,-0.4000000000000001,2.9499999999999984,2.9718570132269693,197.2101143355637,0.5999999999999999,0,-0.3599999999999999,0.8,0.3599999999999999,0,-1.0,-1.275158444517921e-07,-760.0747255921251,593.7733990221047,450.22035790998945,242.41524890002052,450.22035790998945,23.011860890542344,834.4932472304905,122.92129237130001,37.276754848522614,130.6766466248093,17.072878561455838,290.39476148357846,0.25657917260753743,0.8102502238316384,0.2194309599422003,0.7804628543846196,0.8734336149724633,0.9861428312828051,0.07538205717733432,452.2549244380302
U_coupled_shift,10.0,12.0,1.2,100.0,0.3,0.8,0.44999999999999996,0.25,1.1,1.45,0.3,161,-0.04029750619920752,3.1661249178800697,-0.4,2.9500000000000006,3.2064224240792774,447.3606012889063,0.5999999999999999,0,-0.3599999999999999,0.8,0.3599999999999999,0,-1.0,2.511085620589246e-09,-763.6003235166403,558.1281503133175,452.8881293386162,261.19917196089693,452.8881293386162,23.323054360348824,868.1456756464052,124.42887766303853,37.834425128867345,137.0324074215307,17.138758654282004,304.6994255851116,0.48074613771367497,0.8016969758668838,0.44066585741268405,0.769632751626089,0.8796041409638227,0.9869008231757055,0.10534968680730789,454.9512381816024
U_coupled_shift,10.0,12.0,1.2,100.0,0.3,0.5,0.65,0.4,1.1,1.45,0.3,161,-0.04062640240510758,4.6505442787586375,-0.4,2.95,4.6911706811637455,228.78499990114975,0.8660254037844386,0,-0.75,0.5,0.75,0,-1.0,-1.529176932845196e-06,-610.9926613809321,592.4910779654249,454.92191258771936,227.77521149872194,454.92191258771936,14.368603496713924,839.2999599844436,208.89006838884,76.92983334504376,226.05914734578323,17.41168731450584,507.5497908574289,0.36985103219672016,0.8096533311156104,0.31121139868217335,0.780332704225315,0.8738728610015737,0.9861971037348314,0.07719899981494649,458.9425211281166
V_fixed_shift,2.0,2.4,1.2,100.0,0.1,0.5,0.65,0.4,1.1,1.45,0.3,161,-0.20247012091751954,4.913587588493664,-0.3999999999999999,2.9499999999999997,5.116057709411184,170.74906448095697,0.8339183173633028,0,-0.6954197600340422,0.564349398532361,0.6815097563761624,0,-1.0,-3.2608807264316266e-08,-3155.083890810584,3840.4121317176828,1265.2703791868903,1419.8707276665596,1419.8707276665596,172.83598442133652,3888.0091612312985,355.05483922766444,131.22915805449227,177.36275742885883,77.06329445843434,478.9833388768806,0.5649385354941581,0.7626423802631308,0.5649385354941581,0.7626423802631308,0.9045686274545441,0.9898731263458856,0.17801241245569177,1427.2028185138686
V_fixed_shift,2.0,2.4,1.2,100.0,0.1,0.5,0.45,0.15,1.1,1.45,0.3,161,-0.20006929268779033,5.224721485422005,-0.40000000000000013,2.95,5.424790778109796,214.68713360054375,0.866025403784104,0,-0.7499999999994202,0.602483331173875,0.6370138356576309,0,-1.0,-1.1936387158210815e-08,-3365.9840036241244,4418.888479205115,1502.3457609936074,1381.7896640326987,1502.3457609936074,121.21643008013524,3910.0036588677,416.9828860406454,182.56159686537444,218.91129015569632,124.39582329168921,617.9594229213839,0.8848888629341689,0.7800836874742627,0.8509839205709826,0.7631312144086689,0.8940482001747789,0.9886386174110122,0.024543829337997647,1512.717799069793
V_fixed_shift,2.0,2.4,1.2,100.0,0.1,0.5,0.45,0.25,1.1,1.45,0.3,161,-0.2012124364979762,5.219945545060961,-0.4,2.9499999999999997,5.421157981558937,215.45992237184785,0.8660246687461671,0,-0.7499987268769085,0.5926255452790223,0.6487949630827414,0,-1.0,-5.40822683173209e-09,-3984.163766070439,4002.27999669377,1610.9046621559262,1325.520732516474,1610.9046621559262,165.77290832873464,4333.16110790504,406.88570075569135,176.13836366070123,225.38539315206768,132.78660579331822,631.3674469049281,0.8491369224290679,0.7645913733567687,0.8152546850443245,0.7476471492990024,0.9034410807049058,0.989742044978221,0.14579154152372575,1621.0394463968944
V_fixed_shift,2.0,2.4,1.2,100.0,0.1,0.3,0.45,0.4,1.1,1.45,0.3,161,-0.2073989613714599,8.50154961661384,-0.4000000000000002,2.95,8.7089485779853,271.48049611394794,0.953938872938144,0,-0.9099993733024963,0.6741283085238552,0.5455510236467659,0,-1.0,-6.373968174322859e-08,-3353.1853613708863,4902.525449947229,1733.037983195,1315.8175996585344,1733.037983195,254.60042402886214,3815.815461318836,695.6552481712381,376.41309493203937,382.46233433439215,204.12281907148378,1078.77226391474,1.2622361111635594,0.7782006299412176,1.2078051825511513,0.7618675040199985,0.8952314947350666,0.9887787630189308,0.03083759502027522,1753.899866132317
V_fixed_shift,2.0,2.4,1.2,100.0,0.1,0.3,0.45,0.15,1.1,1.45,0.3,161,-0.200078531806625,8.557807250241567,-0.4,2.9499999999999997,8.757885782048191,274.5694398368967,0.9539392014169457,0,-0.91,0.6910580008373048,0.5224388394787476,0,-1.0,-2.236340077376838e-07,-4395.829646612266,3740.9557326062827,1872.409712113849,1253.235788812303,1872.409712113849,254.64529457849721,4758.6911438007,676.9851501346857,415.78023937482243,392.8072089956375,249.38153929159412,1102.9766071682088,1.2778146939140074,0.7660022331016916,1.2230779077762062,0.7495811972602162,0.9026174496101689,0.9896461099240592,0.12556507920710036,1895.692539475506
V_fixed_shift,2.0,2.4,1.2,100.0,0.3,0.8,0.45,0.25,1.1,1.45,0.3,161,-0.20096979002658427,3.3474727725304803,-0.4000000000000001,2.95,3.5484425625570646,169.6507076538021,0.5999928831576462,0,-0.35999145983982495,0.8000081407366112,0.3599869747551505,0,-1.0,2.9023207168700018e-09,-855.3330441588745,655.4920801672931,262.0183687420644,179.92952900523127,262.0183687420644,66.40601968667848,606.1066364434336,84.10612710419706,43.31738955995903,54.26666163170139,32.79418112743719,131.54218534095344,0.6861408506126818,0.8208876252770223,0.6196075525647369,0.767572100817085,0.8653842454111929,0.9851395867945569,0.04882263605267517,264.51218003133675
V_fixed_shift,2.0,2.4,1.2,100.0,0.3,0.8,0.65,0.25,1.1,1.45,0.3,161,-0.20019789772214092,3.199484243383469,-0.4,2.9499999999999997,3.3996821411056097,145.51644047132376,0.5959171435654206,0,-0.35511724199517014,0.8048511187249612,0.35221467668717843,0,-1.0,-2.1403883045768506e-08,-924.6277237470401,656.9026713132657,264.16986081659104,196.5953709550748,264.16986081659104,66.81189506358659,612.8016070376236,78.3075000358262,39.54785319715229,51.359453057011024,28.29534430609632,116.53054694888978,0.5222345572628012,0.8050709776950427,0.4797385304989811,0.7681475627872454,0.8772016676278568,0.9866068310484883,0.09248076286055662,266.43020691950966
V_fixed_shift,2.0,2.4,1.2,100.0,0.3,0.8,0.45,0.15,1.1,1.45,0.3,161,-0.2000554340508886,3.3498607427110025,-0.40000000000000013,2.95,3.549916176761891,168.96417812871277,0.5999999999995212,0,-0.35999999999942545,0.8000000000009071,0.3599999999985486,0,-1.0,8.200719884356645e-07,-854.9427194453665,653.2454019363307,264.6443192737354,179.57014945956797,264.6443192737354,65.73600403493592,601.9469561279593,84.23230503087595,43.517791647708464,54.45561659561824,32.96947018688277,132.0832411856933,0.6874236101395841,0.8200500954258982,0.6208626818252987,0.7668003800472716,0.8660333694129903,0.985221106339017,0.05055299258001328,267.14990355798966
V_fixed_shift,2.0,2.4,1.2,100.0,0.3,0.3,0.85,0.4,1.1,1.45,0.3,161,-0.20104166053234995,7.4169740410721445,-0.4000000000000001,2.9499999999999993,7.618015701604494,148.27642546604338,0.8322929351341032,0,-0.6927115298741404,0.6795608677094674,0.5381970270779557,0,-1.0,5.292790100008528e-06,-851.3759939566526,653.0541310778501,264.9341871101479,185.615225600519,264.9341871101479,57.40005321865259,551.2891423948319,71.29848980043654,53.54411228538488,53.97827663152919,21.61934772784147,113.13345983382092,0.5131473114930715,0.8199394262828468,0.4655347133580433,0.7777198230937354,0.8661189448765815,0.9852318451315709,0.05078580108551095,267.82758620169557
V_fixed_shift,2.0,2.4,1.2,100.0,0.3,0.3,0.85,0.25,1.1,1.45,0.3,161,-0.2000567267499933,7.424605757476501,-0.40000000000000013,2.9499999999999993,7.624662484226494,141.8136354976837,0.8490677799093126,0,-0.720916094880129,0.7476185407889229,0.4410665174686417,0,-1.0,-2.500738028918675e-08,-1017.8948522649848,649.23960328993,267.4521005489667,189.596168392037,267.4521005489667,67.44124148845475,559.6710594238616,61.09981052363753,53.23871078112105,57.740630736081116,20.22349632278261,102.02129948721847,0.46710124061982494,0.818971872872175,0.41944710009340935,0.7699807464223433,0.8668651434798391,0.9853254050174753,0.05286343362922208,270.3162710512506
